timestamp,accX,accY,accZ,label
1000.3870,0.8600,-0.0700,0.3300,normal
1000.3970,0.8200,-0.0400,0.3200,normal
1000.4070,0.8100,-0.0700,0.3400,normal
1000.4170,0.7700,-0.0900,0.3100,normal
1000.4270,0.8200,-0.0200,0.3100,normal
1000.4370,0.8100,-0.0800,0.3700,normal
1000.4470,0.8200,-0.0300,0.2700,normal
1000.4570,0.8000,-0.1200,0.3400,normal
1000.4670,0.7100,-0.1700,0.2900,normal
1000.4770,0.8300,0.0900,0.2500,normal
1000.4870,0.8200,-0.0500,0.2900,normal
1000.4970,0.8100,-0.0100,0.3100,normal
1000.5070,0.8400,-0.0700,0.2800,normal
1000.5170,0.8600,-0.1000,0.2700,normal
1000.5270,0.8800,-0.0400,0.2600,normal
1000.5370,0.9100,-0.0700,0.2900,normal
1000.5470,0.8800,-0.0900,0.3200,normal
1000.5570,0.8900,-0.0700,0.3100,normal
1000.5670,0.9195,-0.0995,0.2706,normal
1000.5770,0.9100,-0.0700,0.2600,normal
1000.5870,0.9300,-0.1000,0.2500,normal
1000.5970,0.8900,-0.1100,0.2900,normal
1000.6070,0.9000,-0.0900,0.2700,normal
1000.6170,0.9293,-0.1096,0.2700,normal
1000.6270,0.8800,-0.1000,0.2800,normal
1000.6370,0.8900,-0.1500,0.2700,normal
1000.6470,0.8900,-0.1200,0.2600,normal
1000.6570,0.8800,-0.1900,0.2700,normal
1000.6670,0.8996,-0.1900,0.2700,normal
1000.6770,0.9400,0.0100,0.2300,normal
1000.6870,0.9400,-0.1400,0.2600,normal
1000.6970,0.9100,-0.1600,0.2800,normal
1000.7070,0.9300,-0.1400,0.2800,normal
1000.7170,0.9880,-0.0917,0.2317,normal
1000.7270,0.9300,-0.1200,0.2700,normal
1000.7370,0.9600,-0.1700,0.2700,normal
1000.7470,0.9400,-0.1400,0.2700,normal
1000.7570,0.9600,-0.1400,0.2500,normal
1000.7670,0.9797,-0.1400,0.2401,normal
