timestamp,accX,accY,accZ,label
1427.0460,0.9700,-0.1200,0.1100,udrykning
1427.0560,1.0800,-0.1400,0.0400,udrykning
1427.0660,0.9600,-0.1700,-0.1100,udrykning
1427.0760,0.8400,-0.2300,-0.0600,udrykning
1427.0860,0.9700,-0.1600,-0.0300,udrykning
1427.0960,0.9500,-0.1500,-0.0700,udrykning
1427.1060,0.8300,0.0200,-0.0600,udrykning
1427.1160,0.8600,-0.1900,0.1600,udrykning
1427.1260,0.9800,-0.2500,0.0100,udrykning
1427.1360,1.1500,-0.1400,-0.1900,udrykning
1427.1460,1.1000,-0.2100,0.1000,udrykning
1427.1560,0.9500,-0.0400,0.0700,udrykning
1427.1660,0.8800,-0.1200,0.0900,udrykning
1427.1760,0.9500,-0.2000,0.0000,udrykning
1427.1860,1.0500,-0.2200,-0.0500,udrykning
1427.1960,1.0900,-0.1300,0.0000,udrykning
1427.2060,1.1000,-0.0800,0.1600,udrykning
1427.2160,1.1700,-0.1200,0.1300,udrykning
1427.2260,1.1700,-0.1400,0.0000,udrykning
1427.2360,1.0400,-0.1500,-0.0200,udrykning
1427.2460,1.0400,-0.1500,0.0700,udrykning
1427.2560,1.0400,-0.1600,0.1500,udrykning
1427.2660,1.1200,-0.1400,0.0000,udrykning
1427.2760,1.1200,-0.2000,0.0400,udrykning
1427.2860,1.1400,-0.1900,-0.0300,udrykning
1427.2960,1.0700,-0.1400,0.1100,udrykning
1427.3060,1.0400,-0.1700,0.1600,udrykning
1427.3160,0.9900,-0.1600,0.0500,udrykning
1427.3260,1.0000,-0.2000,0.0000,udrykning
1427.3360,1.0700,-0.1500,0.0000,udrykning
1427.3460,1.0300,-0.1900,0.0700,udrykning
1427.3560,0.9700,-0.1700,0.0100,udrykning
1427.3660,0.9300,-0.2000,0.0200,udrykning
1427.3760,0.9200,-0.2000,0.0000,udrykning
1427.3860,0.9100,-0.1800,0.0400,udrykning
1427.3960,0.8600,-0.2200,0.0500,udrykning
1427.4060,0.8600,-0.1700,-0.0700,udrykning
1427.4160,0.9000,-0.2000,-0.0100,udrykning
1427.4260,0.9300,-0.1800,0.0000,udrykning
1427.4360,0.8800,-0.1800,0.0700,udrykning
1427.4460,0.9200,-0.1600,-0.0200,udrykning
1427.4560,0.9100,-0.2000,0.0000,udrykning
1427.4660,0.9800,-0.1900,-0.0300,udrykning
1427.4760,0.9100,-0.1800,0.0100,udrykning
1427.4860,0.8400,-0.2000,0.0500,udrykning
1427.4960,0.8900,-0.1500,-0.0200,udrykning
1427.5060,0.9500,-0.1800,0.0100,udrykning
1427.5160,0.8900,-0.1900,0.0200,udrykning
1427.5260,0.8800,-0.1400,0.0300,udrykning
1427.5360,0.8600,-0.2100,0.0900,udrykning
1427.5460,1.0000,-0.1500,-0.0400,udrykning
1427.5560,0.9600,-0.1700,0.0100,udrykning
1427.5660,0.9200,-0.1600,0.0000,udrykning
1427.5760,0.8700,-0.1600,0.0800,udrykning
1427.5860,0.9600,-0.1600,0.0000,udrykning
1427.5960,1.0000,-0.1500,-0.0400,udrykning
1427.6060,0.9300,-0.1800,0.0000,udrykning
1427.6160,0.9200,-0.1600,0.0500,udrykning
1427.6260,0.9400,-0.1500,0.0700,udrykning
1427.6360,0.9900,-0.1500,0.0400,udrykning
1427.6460,1.0000,-0.1800,0.0000,udrykning
1427.6560,0.9500,-0.1800,0.0000,udrykning
1427.6660,0.9800,-0.1500,-0.0400,udrykning
1427.6760,0.9600,-0.1700,0.0400,udrykning
1427.6860,0.9100,-0.1200,0.0500,udrykning
1427.6960,0.9100,-0.1400,0.0100,udrykning
1427.7060,1.0000,-0.1500,-0.0900,udrykning
1427.7160,1.0200,-0.1900,-0.0500,udrykning
1427.7260,1.0100,-0.1700,-0.0400,udrykning
1427.7360,0.9400,-0.1200,0.0400,udrykning
1427.7460,0.8000,-0.1400,0.1300,udrykning
1427.7560,0.8033,-0.1396,0.1231,udrykning
1427.7660,0.8899,-0.1307,-0.0600,udrykning
1427.7760,0.8815,-0.2283,-0.0578,udrykning
1427.7860,0.9596,-0.1396,0.0553,udrykning
1427.7960,0.9493,-0.1307,-0.0682,udrykning
1427.8060,0.9279,-0.1503,-0.0172,udrykning
1427.8160,0.8684,-0.1600,0.0580,udrykning
1427.8260,0.7934,-0.1607,-0.0386,udrykning
1427.8360,0.8926,-0.1793,-0.0013,udrykning
1427.8460,0.9710,-0.1593,-0.0416,udrykning
1427.8560,0.9991,-0.1404,-0.0881,udrykning
1427.8660,0.9487,-0.1590,0.0210,udrykning
1427.8760,0.9117,-0.1310,0.0493,udrykning
1427.8860,0.9793,-0.1707,0.0189,udrykning
1427.8960,0.9600,-0.1890,-0.0098,udrykning
1427.9060,0.9581,-0.1415,0.0026,udrykning
1427.9160,0.9131,-0.1786,0.0690,udrykning
1427.9260,1.0010,-0.1413,0.0390,udrykning
1427.9360,1.0294,-0.1798,0.0096,udrykning
1427.9460,0.9974,-0.1700,-0.0126,udrykning
1427.9560,0.9311,-0.1700,-0.0754,udrykning
1427.9660,0.9603,-0.1683,0.0530,udrykning
1427.9760,0.9705,-0.1209,0.1371,udrykning
1427.9860,1.0000,-0.1702,-0.0197,udrykning
1427.9960,1.0011,-0.1793,-0.0040,udrykning
1428.0060,1.0300,-0.1600,-0.1044,udrykning
1428.0160,1.0286,-0.1600,0.0514,udrykning
1428.0260,0.9600,-0.1600,0.1200,udrykning
1428.0360,0.9400,-0.1800,-0.0200,udrykning
1428.0460,1.0100,-0.1900,0.0100,udrykning
1428.0560,1.0500,-0.1900,-0.0100,udrykning
1428.0660,1.0800,-0.1800,-0.0100,udrykning
1428.0760,1.0100,-0.1500,0.0300,udrykning
1428.0860,0.9600,-0.1800,0.0400,udrykning
1428.0960,1.0000,-0.1700,0.0300,udrykning
1428.1060,1.0500,-0.1700,0.0200,udrykning
1428.1160,1.0400,-0.2000,0.0200,udrykning
1428.1260,1.0200,-0.1400,-0.0100,udrykning
1428.1360,0.9800,-0.1600,0.0100,udrykning
1428.1460,1.0100,-0.1800,-0.0100,udrykning
1428.1560,0.9300,-0.1500,0.0000,udrykning
1428.1660,0.9200,-0.1600,0.0000,udrykning
1428.1760,1.0000,-0.1400,-0.0100,udrykning
1428.1860,1.0400,-0.1600,-0.0300,udrykning
1428.1960,1.0200,-0.1600,-0.0400,udrykning
1428.2060,0.9400,-0.1500,-0.0200,udrykning
1428.2160,0.9500,-0.1400,-0.0100,udrykning
1428.2260,0.9800,-0.1400,0.0700,udrykning
1428.2360,1.0400,-0.2000,0.0300,udrykning
1428.2460,0.9700,-0.1900,-0.0200,udrykning
1428.2560,1.0100,-0.1800,-0.0200,udrykning
1428.2660,0.9600,-0.1400,-0.0300,udrykning
1428.2760,0.9200,-0.1400,0.0200,udrykning
1428.2860,0.9000,-0.1300,-0.0400,udrykning
1428.2960,0.9000,-0.1300,-0.0300,udrykning
1428.3060,0.9400,-0.1400,-0.0300,udrykning
1428.3160,0.9700,-0.1500,-0.0600,udrykning
1428.3260,0.9300,-0.1400,-0.0500,udrykning
1428.3360,0.8800,-0.0800,-0.0600,udrykning
1428.3460,0.8700,-0.1400,-0.0800,udrykning
1428.3560,0.9300,-0.1400,-0.0300,udrykning
1428.3660,0.9100,-0.1600,-0.0400,udrykning
1428.3760,0.9200,-0.1200,-0.0900,udrykning
1428.3860,0.9600,-0.1200,-0.0300,udrykning
1428.3960,0.9700,-0.1200,-0.0100,udrykning
1428.4060,0.9600,-0.1100,-0.0600,udrykning
1428.4160,0.9200,-0.1200,-0.0500,udrykning
1428.4260,0.9500,-0.1000,-0.0500,udrykning
1428.4360,0.9200,-0.0900,0.0400,udrykning
