timestamp,accX,accY,accZ,label
1301.5680,0.9400,-0.1200,-0.0500,udrykning
1301.5780,0.9400,-0.1200,-0.0500,udrykning
1301.5880,0.9489,-0.1393,-0.0407,udrykning
1301.5980,0.9191,-0.1197,-0.0588,udrykning
1301.6080,0.8903,-0.1100,-0.0202,udrykning
1301.6180,0.9394,-0.1094,-0.0490,udrykning
1301.6280,0.9100,-0.0800,0.0000,udrykning
1301.6380,0.9093,-0.1021,-0.0586,udrykning
1301.6480,0.8902,-0.1588,-0.0200,udrykning
1301.6580,0.9004,-0.1000,-0.0198,udrykning
1301.6680,0.9211,-0.1007,-0.0118,udrykning
1301.6780,0.9500,-0.1200,-0.0600,udrykning
1301.6880,0.9485,-0.1491,-0.0397,udrykning
1301.6980,0.8503,-0.0905,-0.0203,udrykning
1301.7080,0.8718,-0.1196,-0.0389,udrykning
1301.7180,0.9224,-0.1103,-0.0117,udrykning
1301.7280,0.9900,-0.1200,-0.0600,udrykning
1301.7380,0.9994,-0.1300,-0.0690,udrykning
1301.7480,0.9679,-0.1283,-0.0203,udrykning
1301.7580,0.9073,-0.0800,-0.0304,udrykning
1301.7680,0.8401,-0.0799,-0.0395,udrykning
1301.7780,0.8500,-0.0700,0.0000,udrykning
1301.7880,0.9300,-0.1500,-0.1100,udrykning
1301.7980,1.0000,-0.1300,-0.0900,udrykning
1301.8080,0.9800,-0.1100,0.0000,udrykning
1301.8180,0.9200,-0.1100,-0.1200,udrykning
1301.8280,0.8600,-0.1200,-0.0200,udrykning
1301.8380,0.8900,-0.1400,0.0500,udrykning
1301.8480,0.9400,-0.1200,-0.0400,udrykning
1301.8580,0.9500,-0.1600,0.0000,udrykning
1301.8680,0.9600,-0.1500,-0.0800,udrykning
1301.8780,0.9500,-0.1500,-0.0800,udrykning
1301.8880,0.8700,-0.1000,0.0400,udrykning
1301.8980,0.8600,-0.1100,-0.0300,udrykning
1301.9080,0.8700,-0.1200,-0.0500,udrykning
1301.9180,0.9100,-0.1400,-0.1200,udrykning
1301.9280,0.9300,-0.1700,-0.1100,udrykning
1301.9380,0.9500,-0.1200,0.0000,udrykning
1301.9480,0.8800,-0.1500,0.0000,udrykning
1301.9580,0.8900,-0.1400,-0.0200,udrykning
1301.9680,0.8500,-0.1600,0.0200,udrykning
1301.9780,0.8600,-0.1500,-0.0600,udrykning
1301.9880,0.8600,-0.1800,-0.0500,udrykning
1301.9980,0.8700,-0.1700,-0.0400,udrykning
1302.0080,0.8500,-0.1300,-0.0500,udrykning
1302.0180,0.8500,-0.1600,-0.0400,udrykning
1302.0280,0.8800,-0.1600,0.0000,udrykning
1302.0380,0.9300,-0.1400,-0.0100,udrykning
1302.0480,0.9400,-0.1400,0.0300,udrykning
1302.0580,0.9000,-0.1400,0.0200,udrykning
1302.0680,0.9200,-0.1400,-0.0200,udrykning
1302.0780,0.9600,-0.1600,-0.0500,udrykning
1302.0880,0.9500,-0.1600,-0.0500,udrykning
1302.0980,0.9200,-0.1500,0.0000,udrykning
1302.1080,0.9300,-0.1600,0.0600,udrykning
1302.1180,0.9300,-0.1800,0.0200,udrykning
1302.1280,0.9700,-0.1500,-0.0200,udrykning
1302.1380,0.9800,-0.1500,0.0300,udrykning
1302.1480,0.9300,-0.1300,0.0300,udrykning
1302.1580,0.9600,-0.1600,0.0100,udrykning
1302.1680,0.9900,-0.1700,0.0500,udrykning
1302.1780,1.0200,-0.1200,-0.0100,udrykning
1302.1880,1.0900,-0.2100,0.0100,udrykning
1302.1980,1.0100,-0.1500,0.0500,udrykning
1302.2080,1.0100,-0.1600,0.0000,udrykning
1302.2180,1.0200,-0.1600,0.0200,udrykning
1302.2280,1.0000,-0.1900,0.0000,udrykning
1302.2380,1.0300,-0.1600,0.0000,udrykning
1302.2480,1.0100,-0.1400,0.0400,udrykning
1302.2580,0.9600,-0.1900,0.0100,udrykning
1302.2680,1.0200,-0.1600,-0.0500,udrykning
1302.2780,1.0500,-0.1500,0.0100,udrykning
1302.2880,1.0400,-0.1400,0.0500,udrykning
1302.2980,1.0900,-0.1400,0.0300,udrykning
1302.3080,1.0300,-0.1600,0.0400,udrykning
1302.3180,1.0300,-0.1900,0.0000,udrykning
1302.3280,0.9900,-0.1900,-0.0200,udrykning
1302.3380,1.0200,-0.2000,-0.0100,udrykning
1302.3480,1.0400,-0.1600,-0.0200,udrykning
1302.3580,1.0400,-0.1700,0.0000,udrykning
1302.3680,0.9900,-0.2000,0.0300,udrykning
1302.3780,0.9700,-0.1600,0.0000,udrykning
1302.3880,0.9400,-0.1700,0.0000,udrykning
1302.3980,0.9500,-0.1500,0.0000,udrykning
1302.4080,0.9800,-0.1700,-0.0300,udrykning
1302.4180,1.0100,-0.1700,0.0000,udrykning
1302.4280,1.0100,-0.1900,-0.0300,udrykning
1302.4380,1.0300,-0.1800,0.0000,udrykning
1302.4480,0.9600,-0.1600,0.0000,udrykning
1302.4580,0.9400,-0.1600,-0.0300,udrykning
1302.4680,0.9100,-0.1800,0.0000,udrykning
1302.4780,0.9593,-0.1701,-0.0394,udrykning
1302.4880,1.0000,-0.1600,-0.0200,udrykning
1302.4980,1.0000,-0.1600,-0.0400,udrykning
1302.5080,0.9800,-0.1900,-0.0200,udrykning
1302.5180,0.9400,-0.1400,0.0000,udrykning
1302.5280,0.9207,-0.1400,-0.0290,udrykning
1302.5380,0.9100,-0.1300,-0.0100,udrykning
1302.5480,0.9700,-0.1400,-0.0200,udrykning
1302.5580,0.9600,-0.1800,-0.0300,udrykning
1302.5680,1.0300,-0.1800,-0.0700,udrykning
1302.5780,1.0006,-0.1604,-0.0210,udrykning
1302.5880,0.9400,-0.1300,0.0200,udrykning
1302.5980,0.9000,-0.1700,0.0000,udrykning
1302.6080,0.9000,-0.1600,-0.0100,udrykning
1302.6180,0.9400,-0.1700,-0.0200,udrykning
1302.6280,0.9995,-0.1402,-0.0498,udrykning
1302.6380,1.0100,-0.1700,-0.0600,udrykning
1302.6480,1.0000,-0.1400,-0.0100,udrykning
1302.6580,0.9600,-0.1200,0.0200,udrykning
1302.6680,0.9500,-0.1100,-0.0400,udrykning
1302.6780,0.9500,-0.1500,0.0100,udrykning
1302.6880,0.9800,-0.1400,0.0000,udrykning
1302.6980,1.0100,-0.1600,-0.0700,udrykning
1302.7080,1.0112,-0.1600,-0.0688,udrykning
1302.7180,1.0368,-0.1588,-0.0388,udrykning
1302.7280,0.9600,-0.1308,-0.0094,udrykning
1302.7380,0.9600,-0.1700,0.0200,udrykning
1302.7480,0.9408,-0.1600,0.0088,udrykning
1302.7580,0.9604,-0.1596,-0.0196,udrykning
1302.7680,0.9698,-0.1504,-0.0110,udrykning
1302.7780,0.9598,-0.1700,-0.0596,udrykning
1302.7880,0.9495,-0.1697,-0.0397,udrykning
1302.7980,0.8800,-0.1304,-0.0014,udrykning
1302.8080,0.8800,-0.1409,-0.0398,udrykning
1302.8180,0.8802,-0.1795,-0.0298,udrykning
1302.8280,0.8912,-0.1591,-0.0194,udrykning
1302.8380,0.9300,-0.1300,0.0000,udrykning
1302.8480,0.9288,-0.1502,-0.0300,udrykning
1302.8580,0.8682,-0.1605,-0.0303,udrykning
1302.8680,0.7968,-0.1804,-0.0404,udrykning
1302.8780,0.7215,-0.1900,-0.0500,udrykning
1302.8880,0.7700,-0.1900,-0.0500,udrykning
1302.8980,0.7705,-0.1600,-0.0405,udrykning
1302.9080,0.7890,-0.1607,-0.0603,udrykning
1302.9180,0.7566,-0.1787,-0.0679,udrykning
1302.9280,0.6800,-0.1500,-0.0200,udrykning
1302.9380,0.6900,-0.1400,-0.0300,udrykning
1302.9480,0.7400,-0.1600,-0.0200,udrykning
1302.9580,0.7300,-0.2000,0.0000,udrykning
1302.9680,0.8000,-0.1600,0.0000,udrykning
1302.9780,0.8300,-0.1900,-0.0300,udrykning
1302.9880,0.8300,-0.2100,-0.0600,udrykning
1302.9980,0.7500,-0.1400,-0.0200,udrykning
1303.0080,0.6600,-0.1600,0.0200,udrykning
1303.0180,0.6800,-0.1500,0.0100,udrykning
1303.0280,0.7700,-0.1600,0.0000,udrykning
1303.0380,0.8300,-0.1400,-0.0100,udrykning
1303.0480,0.8700,-0.1400,0.0100,udrykning
1303.0580,0.8500,-0.1600,-0.0100,udrykning
1303.0680,0.8000,-0.1200,0.0000,udrykning
1303.0780,0.7900,-0.1300,0.0100,udrykning
1303.0880,0.8000,-0.1800,0.0200,udrykning
1303.0980,0.8600,-0.1500,0.0300,udrykning
1303.1080,0.8900,-0.1400,-0.0200,udrykning
1303.1180,0.8900,-0.2000,-0.0300,udrykning
1303.1280,0.8800,-0.1500,-0.0400,udrykning
1303.1380,0.8100,-0.1300,0.0300,udrykning
1303.1480,0.8000,-0.1300,0.0500,udrykning
1303.1580,0.8100,-0.1400,0.0200,udrykning
1303.1680,0.8900,-0.2000,-0.0400,udrykning
1303.1780,0.9600,-0.1400,-0.0400,udrykning
1303.1880,0.9500,-0.1300,0.0000,udrykning
1303.1980,0.8900,-0.0900,0.0400,udrykning
1303.2080,0.8500,-0.1200,0.0200,udrykning
1303.2180,0.8800,-0.1600,-0.0500,udrykning
1303.2280,0.9600,-0.1600,-0.0200,udrykning
1303.2380,1.0100,-0.1400,-0.0200,udrykning
1303.2480,1.0100,-0.1100,0.0100,udrykning
1303.2580,1.0100,-0.1300,0.0500,udrykning
1303.2680,1.0200,-0.1200,0.0500,udrykning
1303.2780,1.0000,-0.1300,0.0400,udrykning
1303.2880,1.0400,-0.1300,-0.0100,udrykning
1303.2980,1.1000,-0.1400,-0.0300,udrykning
1303.3080,1.1100,-0.1000,-0.0200,udrykning
1303.3180,1.1000,-0.1100,0.0100,udrykning
1303.3280,1.0900,-0.1200,0.0400,udrykning
1303.3380,1.0700,-0.1000,0.0200,udrykning
1303.3480,1.1500,-0.1400,-0.0100,udrykning
1303.3580,1.1700,-0.1100,0.0000,udrykning
1303.3680,1.1700,-0.1300,0.0200,udrykning
1303.3780,1.1600,-0.0800,0.0500,udrykning
1303.3880,1.1600,-0.1200,0.0300,udrykning
1303.3980,1.2100,-0.1400,0.0100,udrykning
1303.4080,1.1800,-0.1200,0.0400,udrykning
1303.4180,1.1800,-0.1100,0.0000,udrykning
1303.4280,1.1500,-0.1600,-0.0100,udrykning
1303.4380,1.1400,-0.1400,-0.0300,udrykning
1303.4480,1.1200,-0.1100,0.0000,udrykning
1303.4580,1.1400,-0.1100,0.0200,udrykning
1303.4680,1.0500,-0.1600,0.0500,udrykning
1303.4780,1.0300,-0.1100,0.0000,udrykning
1303.4880,1.0100,-0.1200,-0.0300,udrykning
1303.4980,1.0000,-0.1700,-0.0200,udrykning
1303.5080,0.9800,-0.1500,-0.0300,udrykning
1303.5180,0.8800,-0.1500,-0.0400,udrykning
1303.5280,0.8500,-0.1600,-0.0600,udrykning
1303.5380,0.7900,-0.1900,-0.0500,udrykning
1303.5480,0.8000,-0.1700,-0.0800,udrykning
1303.5580,0.8000,-0.1600,-0.0700,udrykning
1303.5680,0.7700,-0.1700,-0.0700,udrykning
1303.5780,0.7300,-0.1500,-0.0200,udrykning
1303.5880,0.7000,-0.1600,-0.0600,udrykning
1303.5980,0.6700,-0.1800,-0.1000,udrykning
1303.6080,0.7000,-0.1700,-0.1000,udrykning
1303.6180,0.6600,-0.1100,-0.1100,udrykning
1303.6280,0.6600,-0.1600,-0.0900,udrykning
1303.6380,0.6600,-0.1600,-0.0400,udrykning
1303.6480,0.7200,-0.1500,-0.0500,udrykning
1303.6580,0.7000,-0.1500,-0.0300,udrykning
1303.6680,0.6600,-0.1600,-0.0400,udrykning
1303.6780,0.6900,-0.1600,-0.0300,udrykning
1303.6880,0.7000,-0.1300,-0.0300,udrykning
1303.6980,0.7200,-0.1200,-0.0100,udrykning
1303.7080,0.7000,-0.1300,-0.0200,udrykning
1303.7180,0.7200,-0.1600,-0.0500,udrykning
1303.7280,0.7500,-0.1600,-0.0800,udrykning
1303.7380,0.7200,-0.1200,-0.0400,udrykning
1303.7480,0.6900,-0.0900,0.0300,udrykning
1303.7580,0.6900,-0.1100,0.0400,udrykning
1303.7680,0.7400,-0.1100,-0.0100,udrykning
1303.7780,0.7886,-0.1489,-0.0197,udrykning
1303.7880,0.8000,-0.1100,-0.0100,udrykning
1303.7980,0.8000,-0.1000,0.0200,udrykning
1303.8080,0.7800,-0.1200,0.0500,udrykning
1303.8180,0.7800,-0.1200,0.0200,udrykning
1303.8280,0.7997,-0.1397,0.0200,udrykning
1303.8380,0.7996,-0.1400,0.0208,udrykning
1303.8480,0.7904,-0.1388,0.0392,udrykning
1303.8580,0.8002,-0.1103,0.0200,udrykning
1303.8680,0.8208,-0.1397,0.0194,udrykning
1303.8780,0.8503,-0.1303,0.0008,udrykning
1303.8880,0.8584,-0.1384,0.0320,udrykning
1303.8980,0.8205,-0.1005,0.0793,udrykning
1303.9080,0.8417,-0.1207,0.0493,udrykning
1303.9180,0.8925,-0.1396,0.0296,udrykning
1303.9280,0.9503,-0.1306,0.0206,udrykning
1303.9380,0.9600,-0.1500,0.0400,udrykning
1303.9480,0.9588,-0.1504,0.0420,udrykning
1303.9580,0.9305,-0.1595,0.0890,udrykning
1303.9680,0.9528,-0.1412,0.0496,udrykning
1303.9780,1.0205,-0.1702,0.0406,udrykning
1303.9880,1.0521,-0.1775,0.0800,udrykning
1303.9980,1.1000,-0.1207,0.0804,udrykning
1304.0080,1.0988,-0.1408,0.0900,udrykning
1304.0180,1.0705,-0.1605,0.0898,udrykning
1304.0280,1.0908,-0.1794,0.0797,udrykning
1304.0380,1.1223,-0.1604,0.0688,udrykning
1304.0480,1.1812,-0.1696,0.0412,udrykning
1304.0580,1.2099,-0.1596,0.0699,udrykning
1304.0680,1.2000,-0.1100,0.0600,udrykning
1304.0780,1.1800,-0.1700,0.1100,udrykning
1304.0880,1.1600,-0.1800,0.0800,udrykning
1304.0980,1.2300,-0.1600,0.0400,udrykning
1304.1080,1.2500,-0.1800,0.0700,udrykning
1304.1180,1.2900,-0.1900,0.0600,udrykning
1304.1280,1.2600,-0.1700,0.0900,udrykning
1304.1380,1.2300,-0.1800,0.0700,udrykning
1304.1480,1.2200,-0.1800,0.0300,udrykning
1304.1580,1.1800,-0.1900,0.0300,udrykning
1304.1680,1.2200,-0.1600,0.0100,udrykning
1304.1780,1.2500,-0.2000,0.0300,udrykning
1304.1880,1.2200,-0.1700,0.0200,udrykning
1304.1980,1.1400,-0.1400,-0.0100,udrykning
1304.2080,1.0500,-0.1300,-0.0400,udrykning
1304.2180,0.9900,-0.1700,-0.0400,udrykning
1304.2280,0.9900,-0.1300,-0.0700,udrykning
1304.2380,0.9700,-0.1200,-0.0200,udrykning
1304.2480,0.9800,-0.2200,-0.0600,udrykning
1304.2580,1.0000,-0.2000,-0.1100,udrykning
1304.2680,0.9400,-0.1900,-0.0700,udrykning
1304.2780,0.8600,-0.1400,-0.0500,udrykning
1304.2880,0.8000,-0.1600,-0.0300,udrykning
1304.2980,0.7900,-0.1700,-0.0400,udrykning
1304.3080,0.8500,-0.2100,-0.1200,udrykning
1304.3180,0.8500,-0.1900,-0.1400,udrykning
1304.3280,0.8100,-0.1600,-0.0500,udrykning
1304.3380,0.7800,-0.1300,-0.0100,udrykning
1304.3480,0.7600,-0.1400,-0.0400,udrykning
1304.3580,0.7300,-0.1900,0.0000,udrykning
1304.3680,0.7500,-0.1400,-0.0900,udrykning
1304.3780,0.7300,-0.1800,-0.0600,udrykning
1304.3880,0.7500,-0.1300,-0.0500,udrykning
1304.3980,0.7600,-0.1200,-0.0200,udrykning
1304.4080,0.8000,-0.1200,0.0100,udrykning
1304.4180,0.8300,-0.1400,-0.0200,udrykning
1304.4280,0.8600,-0.1600,-0.0400,udrykning
1304.4380,0.8800,-0.1100,-0.0300,udrykning
1304.4480,0.8900,-0.1100,-0.0100,udrykning
1304.4580,0.9400,-0.1100,0.0200,udrykning
1304.4680,0.9500,-0.0800,0.0300,udrykning
1304.4780,1.0100,-0.0800,0.0300,udrykning
1304.4880,0.9900,-0.1000,0.0400,udrykning
1304.4980,0.9900,-0.0700,0.0200,udrykning
1304.5080,0.9900,-0.0900,0.0500,udrykning
1304.5180,1.0000,-0.1000,0.0000,udrykning
1304.5280,0.9900,-0.1000,0.0000,udrykning
1304.5380,1.0000,-0.0500,0.0500,udrykning
1304.5480,1.0000,-0.0700,0.0500,udrykning
1304.5580,1.0100,-0.0500,0.0300,udrykning
1304.5680,1.0500,-0.0500,0.0000,udrykning
1304.5780,1.0400,-0.0900,0.0000,udrykning
1304.5880,1.0400,-0.0700,-0.0100,udrykning
1304.5980,1.0100,-0.0800,0.0300,udrykning
1304.6080,1.0000,-0.0300,0.0000,udrykning
1304.6180,1.0000,-0.1100,-0.0100,udrykning
1304.6280,0.9800,-0.1100,-0.0300,udrykning
1304.6380,1.0100,-0.1200,-0.0300,udrykning
1304.6480,0.9600,-0.0900,-0.0200,udrykning
1304.6580,0.9300,-0.0700,0.0100,udrykning
1304.6680,0.9300,-0.0600,0.0000,udrykning
1304.6780,1.0000,-0.0600,-0.0100,udrykning
1304.6880,0.9800,-0.1100,0.0200,udrykning
1304.6980,1.0100,-0.0600,-0.0200,udrykning
1304.7080,0.9700,-0.1000,0.0000,udrykning
1304.7180,0.9100,-0.1000,-0.0500,udrykning
1304.7280,0.9200,-0.0900,-0.0500,udrykning
1304.7380,0.9500,-0.0700,-0.0400,udrykning
1304.7480,1.0300,-0.1100,0.0100,udrykning
1304.7580,1.0300,-0.1400,0.0200,udrykning
1304.7680,1.0200,-0.0700,-0.0300,udrykning
1304.7780,0.9800,-0.1400,0.0000,udrykning
1304.7880,0.9900,-0.0700,-0.0300,udrykning
1304.7980,0.9800,-0.0800,-0.0100,udrykning
1304.8080,1.0200,-0.0700,-0.0100,udrykning
1304.8180,0.9400,-0.1100,-0.0600,udrykning
1304.8280,0.9600,-0.1200,-0.0700,udrykning
1304.8380,1.0200,-0.0700,-0.0200,udrykning
1304.8480,1.0900,-0.1300,0.0100,udrykning
1304.8580,1.0900,-0.1100,0.0100,udrykning
1304.8680,1.0100,-0.0700,0.0000,udrykning
1304.8780,1.0700,-0.0500,-0.0400,udrykning
1304.8880,1.0700,-0.1100,-0.0100,udrykning
1304.8980,1.1300,-0.0900,-0.0600,udrykning
1304.9080,1.1200,-0.1100,-0.0200,udrykning
1304.9180,1.1400,-0.0500,-0.0400,udrykning
1304.9280,1.1900,-0.0500,0.0000,udrykning
1304.9380,1.2100,-0.0300,0.0100,udrykning
1304.9480,1.2000,-0.0500,-0.0200,udrykning
1304.9580,1.1200,-0.0900,-0.0300,udrykning
1304.9680,1.1232,-0.0888,-0.0332,udrykning
1304.9780,1.2000,-0.0600,-0.1100,udrykning
1304.9880,1.1915,-0.0396,-0.0196,udrykning
1304.9980,1.2289,-0.0304,-0.0086,udrykning
1305.0080,1.2004,-0.0392,0.0267,udrykning
1305.0180,1.2093,-0.0210,-0.0507,udrykning
1305.0280,1.1800,-0.0600,-0.0800,udrykning
1305.0380,1.1708,-0.0400,-0.0204,udrykning
1305.0480,1.1900,-0.0408,-0.0312,udrykning
1305.0580,1.1897,-0.0597,-0.0602,udrykning
