timestamp,accX,accY,accZ,label
1239.2710,0.9800,-0.2900,0.1800,udrykning
1239.2810,0.8100,-0.3600,0.2400,udrykning
1239.2910,0.8000,-0.5600,0.2600,udrykning
1239.3010,0.9000,-0.5600,0.2000,udrykning
1239.3110,0.8500,-0.4900,0.1900,udrykning
1239.3210,0.9400,-0.5700,0.2200,udrykning
1239.3310,0.7600,-0.3800,0.2500,udrykning
1239.3410,0.8200,-0.4400,0.2200,udrykning
1239.3510,1.0000,-0.5400,0.2000,udrykning
1239.3610,0.9400,-0.3400,0.2700,udrykning
1239.3710,0.9100,-0.3300,0.2400,udrykning
1239.3810,0.9000,-0.4700,0.2700,udrykning
1239.3910,0.9200,-0.4800,0.3100,udrykning
1239.4010,0.8400,-0.4600,0.1600,udrykning
1239.4110,0.9700,-0.4600,0.2100,udrykning
1239.4210,0.8800,-0.4600,0.2400,udrykning
1239.4310,0.8600,-0.5100,0.2900,udrykning
1239.4410,0.9600,-0.4500,0.2900,udrykning
1239.4510,0.8100,-0.3600,0.2200,udrykning
1239.4610,0.8200,-0.5000,0.3900,udrykning
1239.4710,1.1200,-0.4600,0.2600,udrykning
1239.4810,0.9000,-0.3400,0.0500,udrykning
1239.4910,1.1000,-0.2800,0.2000,udrykning
1239.5010,1.0200,-0.2600,-0.0100,udrykning
1239.5110,0.7400,-0.3500,0.2900,udrykning
1239.5210,0.8800,-0.2500,0.2700,udrykning
1239.5310,0.8300,-0.4100,0.0700,udrykning
1239.5410,1.0200,-0.5500,0.2100,udrykning
1239.5510,0.9400,-0.3800,0.2800,udrykning
1239.5610,0.7300,-0.3000,0.4100,udrykning
1239.5710,0.9000,-0.2700,0.3100,udrykning
1239.5810,1.0200,-0.2200,0.3900,udrykning
1239.5910,1.2000,-0.2300,0.2600,udrykning
1239.6010,0.8100,-0.3100,0.1800,udrykning
1239.6110,0.6700,-0.2800,0.1400,udrykning
1239.6210,0.9400,-0.3000,0.0300,udrykning
1239.6310,0.7800,-0.3200,0.2900,udrykning
1239.6410,1.1200,-0.2400,0.3100,udrykning
1239.6510,0.8400,-0.2900,0.3800,udrykning
1239.6610,0.8600,-0.3300,0.1700,udrykning
1239.6710,0.8800,-0.3000,0.2300,udrykning
1239.6810,0.8300,-0.2300,0.1300,udrykning
1239.6910,0.8200,-0.2900,0.2500,udrykning
1239.7010,1.0500,-0.2900,0.2100,udrykning
1239.7110,0.7900,-0.3600,0.2700,udrykning
1239.7210,0.8600,-0.3500,0.4100,udrykning
1239.7310,0.9100,-0.2300,0.1100,udrykning
1239.7410,0.8900,-0.3600,0.2700,udrykning
1239.7510,1.0200,-0.3000,0.2600,udrykning
1239.7610,0.8800,-0.3800,0.3600,udrykning
1239.7710,0.8300,-0.2300,0.3000,udrykning
1239.7810,0.8400,-0.3297,0.2302,udrykning
1239.7910,0.9500,-0.3400,0.2800,udrykning
1239.8010,0.9900,-0.3000,0.2000,udrykning
1239.8110,0.9000,-0.3800,0.2900,udrykning
1239.8210,0.9700,-0.2900,0.2800,udrykning
1239.8310,0.8800,-0.2700,0.2200,udrykning
