timestamp,accX,accY,accZ,label
663.0870,0.9800,-0.0100,0.0900,normal
663.0970,0.9800,0.0200,0.1100,normal
663.1070,1.0600,0.1100,0.0500,normal
663.1170,1.0100,0.1000,0.0200,normal
663.1270,0.9800,0.0000,0.0000,normal
663.1370,0.9300,-0.0800,0.0900,normal
663.1470,0.8800,0.0200,0.0400,normal
663.1570,0.9900,0.0000,0.0400,normal
663.1670,0.9800,0.0400,0.0100,normal
663.1770,1.0200,-0.0100,0.0700,normal
663.1870,0.9700,0.0400,0.1000,normal
663.1970,0.9000,0.1200,0.0800,normal
663.2070,0.9300,0.0800,0.0400,normal
663.2170,0.9500,0.0100,0.1200,normal
663.2270,1.0400,0.0200,-0.0900,normal
663.2370,0.9300,0.0200,0.0400,normal
663.2470,0.9700,-0.0100,0.1300,normal
663.2570,0.9600,0.0700,0.0600,normal
663.2670,0.9900,0.1000,0.1200,normal
663.2770,1.0100,0.0800,0.0500,normal
663.2870,1.0000,0.0400,0.0500,normal
663.2970,1.0200,-0.0200,0.1200,normal
663.3070,1.0000,0.0400,0.0200,normal
663.3170,0.9800,0.0200,0.0900,normal
663.3270,0.9700,0.1400,0.0400,normal
663.3370,1.0400,0.1000,0.0700,normal
663.3470,1.0200,0.0600,0.0200,normal
663.3570,1.0400,0.0700,0.0600,normal
663.3670,1.0400,0.0700,0.0900,normal
663.3770,0.9900,0.1100,-0.0100,normal
663.3870,0.9900,0.0700,0.0900,normal
663.3970,1.0000,0.0500,0.0500,normal
663.4070,1.0300,0.0400,-0.0200,normal
663.4170,0.9400,0.0600,0.1200,normal
663.4270,0.9600,0.0600,0.0700,normal
663.4370,1.0100,0.0600,-0.0300,normal
663.4470,0.9400,0.0200,0.1000,normal
663.4570,1.0200,0.0400,0.0400,normal
663.4670,1.0000,0.1100,-0.0100,normal
663.4770,1.0200,0.0400,0.1400,normal
663.4870,0.9600,0.1000,0.0200,normal
663.4970,0.9800,0.0700,0.0700,normal
663.5070,1.0000,0.0300,0.0700,normal
663.5170,1.0200,0.0400,-0.0700,normal
663.5270,0.9600,0.0000,0.0900,normal
663.5370,0.9600,0.0400,0.1100,normal
663.5470,1.0500,0.0000,0.0400,normal
663.5570,0.9600,0.0700,0.1100,normal
663.5670,1.0400,0.1000,0.0900,normal
663.5770,1.0200,0.0800,0.0900,normal
663.5870,0.9800,0.1100,0.0100,normal
663.5970,0.9600,0.0700,0.0500,normal
663.6070,0.9300,0.0500,0.0200,normal
663.6170,0.9500,0.0100,0.0200,normal
663.6270,0.9500,-0.0100,0.0500,normal
663.6370,1.0200,0.0100,0.0200,normal
663.6470,1.0200,0.1000,0.0000,normal
663.6570,0.9800,0.1800,0.0600,normal
663.6670,1.0100,0.1800,0.0500,normal
663.6770,0.9500,0.1400,0.0700,normal
663.6870,0.9800,0.0400,0.0500,normal
663.6970,0.9500,0.0100,-0.0300,normal
663.7070,1.0000,-0.0600,0.0200,normal
663.7170,0.9600,0.0300,0.0400,normal
663.7270,0.9700,0.1000,0.0300,normal
663.7370,1.0300,0.1300,0.0700,normal
663.7470,1.0000,0.1500,0.0400,normal
663.7570,1.0000,0.0900,0.0500,normal
663.7670,0.9100,-0.0200,0.1500,normal
663.7770,1.0300,0.0400,-0.0700,normal
663.7870,0.9600,0.0800,0.0200,normal
663.7970,1.0000,0.1100,0.0300,normal
663.8070,0.9800,0.0400,0.0600,normal
663.8170,0.9700,0.1000,-0.0200,normal
663.8270,0.9300,0.0700,0.0700,normal
663.8370,0.8600,0.1100,0.0800,normal
663.8470,1.0600,0.0700,-0.0400,normal
663.8570,1.0400,0.0700,0.0500,normal
663.8670,1.0400,0.0500,0.0000,normal
663.8770,0.9500,0.0100,0.0400,normal
663.8870,0.8300,0.1100,0.0800,normal
663.8970,0.9700,0.0800,0.0300,normal
663.9070,1.0000,0.0400,0.0800,normal
663.9170,1.0800,0.0800,0.0800,normal
663.9270,1.0700,0.0800,0.0000,normal
663.9370,0.9705,0.0303,0.0895,normal
663.9470,0.9309,0.1278,0.0509,normal
663.9570,0.9200,0.0700,-0.0100,normal
663.9670,1.0400,0.0500,0.1000,normal
663.9770,1.0600,0.0800,0.0000,normal
663.9870,1.0500,0.0900,0.1700,normal
663.9970,0.9905,0.0900,0.1006,normal
664.0070,0.9400,0.0500,0.0400,normal
664.0170,0.9300,0.0500,0.1000,normal
664.0270,0.9300,0.0500,0.0100,normal
664.0370,1.0300,0.0800,0.0400,normal
664.0470,1.0300,0.0800,0.0594,normal
664.0570,1.0700,0.0900,0.0200,normal
664.0670,0.9000,0.0900,0.1200,normal
664.0770,0.9100,0.0600,0.0400,normal
664.0870,1.0200,0.0100,0.0500,normal
664.0970,1.0297,0.0488,0.0403,normal
664.1070,1.0100,0.0600,0.1100,normal
664.1170,0.8000,0.0900,0.1200,normal
664.1270,0.7900,0.0300,-0.0600,normal
664.1370,1.0500,-0.0500,-0.1000,normal
664.1470,0.9600,0.0700,0.0000,normal
664.1570,1.0100,0.0100,0.1000,normal
664.1670,0.9200,0.1500,0.1700,normal
664.1770,0.8600,0.0700,0.0300,normal
664.1870,0.9500,-0.0800,-0.0500,normal
664.1970,1.1400,0.0100,-0.0200,normal
664.2070,1.1378,0.0132,-0.0190,normal
664.2170,1.0475,0.1386,0.0234,normal
664.2270,0.9571,0.0879,0.1396,normal
664.2370,0.8834,0.0429,0.1267,normal
664.2470,0.7310,0.1098,0.0499,normal
664.2570,1.0432,0.0587,0.0097,normal
664.2670,1.1579,0.0133,-0.0008,normal
664.2770,1.1092,0.0896,-0.0147,normal
664.2870,1.0891,0.0803,0.1102,normal
664.2970,0.9601,0.1189,0.1384,normal
664.3070,0.9659,0.0441,0.0241,normal
664.3170,0.8774,0.1359,0.1196,normal
664.3270,1.0502,0.0394,0.1079,normal
664.3370,1.0600,0.0125,0.0095,normal
664.3470,1.0582,0.1094,-0.0085,normal
664.3570,0.9979,0.0875,0.0400,normal
664.3670,0.9520,0.0307,0.0418,normal
664.3770,1.0406,0.0608,0.1197,normal
664.3870,1.0600,0.0884,0.1086,normal
664.3970,1.0578,0.0109,0.0403,normal
664.4070,0.9891,0.0407,0.0500,normal
664.4170,0.9397,0.0777,0.0497,normal
664.4270,0.9325,-0.0058,0.0421,normal
664.4370,0.9942,0.0883,0.0912,normal
664.4470,1.0900,0.0500,0.1200,normal
664.4570,1.0490,0.0498,0.0683,normal
664.4670,1.0050,0.0392,0.0050,normal
664.4770,0.8887,0.0208,0.1196,normal
664.4870,0.8635,0.0377,0.1060,normal
664.4970,1.0000,-0.0500,-0.0500,normal
664.5070,1.0600,0.0200,-0.0100,normal
664.5170,0.9900,0.0200,0.0500,normal
664.5270,0.8100,0.1100,0.0400,normal
664.5370,0.8900,0.0900,0.1300,normal
664.5470,0.9600,0.0600,-0.0100,normal
664.5570,1.0900,0.0400,0.0100,normal
664.5670,1.0300,0.0500,0.0900,normal
664.5770,0.9000,0.0200,-0.0200,normal
664.5870,0.8800,0.0600,0.1100,normal
664.5970,0.9600,0.0900,0.0300,normal
664.6070,1.0200,0.0600,-0.0800,normal
664.6170,1.0500,-0.0900,0.0000,normal
664.6270,1.0200,-0.0200,-0.0400,normal
664.6370,0.8900,0.0400,-0.0100,normal
664.6470,0.7700,0.0800,0.0500,normal
664.6570,0.8500,0.1300,0.1000,normal
664.6670,0.9000,0.1400,0.0900,normal
664.6770,1.1700,-0.0100,-0.1900,normal
664.6870,1.0000,-0.0300,-0.0200,normal
664.6970,0.8000,-0.0800,0.0900,normal
664.7070,1.0200,0.0100,-0.0400,normal
664.7170,0.9200,0.1200,-0.0900,normal
664.7270,0.9800,0.0400,0.1400,normal
664.7370,0.8800,0.1200,0.1200,normal
664.7470,0.8000,0.0200,0.0200,normal
664.7570,0.9600,-0.1100,0.0300,normal
664.7670,1.1800,-0.0200,-0.2100,normal
664.7770,1.1700,0.0300,-0.0900,normal
664.7870,0.9800,0.0700,0.2500,normal
664.7970,0.8800,0.0900,0.1200,normal
664.8070,0.8600,0.0700,0.0000,normal
664.8170,1.0700,-0.0400,0.0600,normal
664.8270,1.1600,0.0600,-0.0700,normal
664.8370,1.1400,0.0100,0.0200,normal
664.8470,1.0700,0.0900,0.1300,normal
664.8570,0.8600,0.0600,-0.1100,normal
664.8670,1.0100,-0.0700,-0.0400,normal
664.8770,1.1300,-0.0300,0.0200,normal
664.8870,1.0500,0.1300,0.0900,normal
664.8970,1.0100,0.1400,0.2200,normal
664.9070,1.0000,0.0300,0.0800,normal
664.9170,1.1400,0.0200,-0.1100,normal
664.9270,1.1200,0.0800,-0.0200,normal
664.9370,1.0800,0.0400,0.1200,normal
664.9470,0.9500,0.0700,0.0400,normal
664.9570,0.9100,0.0900,-0.0500,normal
664.9670,0.9500,0.0000,0.0400,normal
664.9770,0.9500,0.0000,-0.1800,normal
664.9870,1.0000,-0.0900,0.0200,normal
664.9970,1.0200,0.1200,0.1700,normal
665.0070,1.0400,0.1300,-0.0100,normal
665.0170,1.0000,0.1000,0.0800,normal
665.0270,1.0000,0.0300,0.1400,normal
665.0370,0.9400,0.0500,0.0100,normal
665.0470,1.0000,0.0000,0.0300,normal
665.0570,0.9500,-0.0100,-0.0200,normal
665.0670,0.9600,0.0000,-0.1400,normal
