timestamp,accX,accY,accZ,label
965.0210,0.9100,-0.4700,-0.0000,normal
965.0310,0.9381,-0.3378,-0.0844,normal
965.0410,0.8949,-0.2734,0.0617,normal
965.0510,1.0293,-0.0907,0.1071,normal
965.0610,1.0101,-0.1101,0.0301,normal
965.0710,1.0292,-0.1323,0.0391,normal
965.0810,0.9893,-0.2478,-0.0133,normal
965.0910,0.9682,-0.1965,-0.0975,normal
965.1010,0.9097,-0.3995,-0.0196,normal
965.1110,0.8925,-0.3533,0.0075,normal
965.1210,1.0196,-0.0180,-0.1149,normal
965.1310,1.0079,-0.2317,0.0193,normal
965.1410,0.9506,-0.2792,0.0003,normal
965.1510,0.9901,-0.2299,0.0197,normal
965.1610,0.9968,-0.2211,-0.0086,normal
965.1710,0.9136,-0.2478,0.0282,normal
965.1810,1.0096,-0.1905,-0.0200,normal
965.1910,0.9798,-0.2300,-0.0198,normal
965.2010,0.9711,-0.2300,-0.0104,normal
965.2110,0.9989,-0.2307,-0.0186,normal
965.2210,0.9707,-0.2495,0.0196,normal
965.2310,1.0093,-0.2202,0.0004,normal
965.2410,0.9689,-0.2304,0.0189,normal
965.2510,0.9400,-0.2400,-0.0100,normal
965.2610,0.9900,-0.2300,-0.0200,normal
965.2710,0.9900,-0.2500,-0.0200,normal
965.2810,0.9600,-0.2500,0.0000,normal
965.2910,0.9800,-0.2300,0.0000,normal
965.3010,0.9400,-0.2500,0.0100,normal
965.3110,0.9500,-0.2300,0.0000,normal
965.3210,1.0100,-0.2500,-0.0200,normal
965.3310,0.9300,-0.2300,0.0100,normal
965.3410,0.9600,-0.2300,0.0000,normal
965.3510,0.9700,-0.2300,-0.0400,normal
965.3610,0.9300,-0.2300,0.0000,normal
965.3710,1.0100,-0.2300,0.0100,normal
965.3810,0.9800,-0.2300,0.0000,normal
965.3910,0.9500,-0.2400,0.0100,normal
965.4010,1.0000,-0.2300,-0.0100,normal
965.4110,0.9500,-0.2300,0.0000,normal
965.4210,0.9500,-0.2300,-0.0100,normal
965.4310,1.0100,-0.2200,-0.0100,normal
965.4410,0.9600,-0.2300,-0.0200,normal
965.4510,0.9900,-0.2200,-0.0400,normal
