timestamp,accX,accY,accZ,label
1270.0460,1.0600,-0.1100,-0.1200,udrykning
1270.0560,1.0500,-0.1600,-0.0400,udrykning
1270.0660,1.0400,-0.1400,-0.0200,udrykning
1270.0760,1.0000,-0.0900,-0.0500,udrykning
1270.0860,0.9805,-0.0900,-0.0208,udrykning
1270.0960,1.0000,-0.1400,-0.0500,udrykning
1270.1060,1.0200,-0.1400,-0.0700,udrykning
1270.1160,1.0500,-0.1400,-0.0600,udrykning
1270.1260,1.0300,-0.1400,-0.0300,udrykning
1270.1360,1.0400,-0.1200,-0.0700,udrykning
1270.1460,0.9904,-0.1398,-0.0502,udrykning
1270.1560,0.9600,-0.1400,-0.0900,udrykning
1270.1660,0.9600,-0.1700,-0.0800,udrykning
1270.1760,0.9602,-0.1700,-0.0800,udrykning
1270.1860,0.9704,-0.1689,-0.0814,udrykning
1270.1960,0.9793,-0.1393,-0.1175,udrykning
1270.2060,0.9601,-0.1202,-0.0504,udrykning
1270.2160,0.9702,-0.1400,-0.0793,udrykning
1270.2260,0.9797,-0.1393,-0.0403,udrykning
1270.2360,0.9707,-0.1200,-0.0507,udrykning
1270.2460,0.9900,-0.1205,-0.0695,udrykning
1270.2560,0.9907,-0.1495,-0.0412,udrykning
1270.2660,1.0289,-0.1200,-0.1086,udrykning
1270.2760,1.0000,-0.1201,-0.0701,udrykning
1270.2860,1.0007,-0.1301,-0.0799,udrykning
1270.2960,1.0489,-0.1400,-0.0695,udrykning
1270.3060,0.9797,-0.1400,-0.0417,udrykning
1270.3160,0.9707,-0.1407,-0.0900,udrykning
1270.3260,0.9898,-0.1595,-0.0906,udrykning
1270.3360,0.9706,-0.1102,-0.1492,udrykning
1270.3460,1.0087,-0.1200,-0.0997,udrykning
1270.3560,0.9693,-0.1190,-0.0890,udrykning
1270.3660,0.9499,-0.0903,-0.0591,udrykning
1270.3760,0.9410,-0.1198,0.0387,udrykning
1270.3860,1.0000,-0.1100,-0.0400,udrykning
1270.3960,1.0700,-0.1400,-0.2100,udrykning
1270.4060,1.0400,-0.1200,-0.1200,udrykning
1270.4160,1.0400,-0.1000,-0.0900,udrykning
1270.4260,1.0200,-0.1400,-0.0900,udrykning
1270.4360,1.0600,-0.0600,-0.1900,udrykning
1270.4460,1.0400,-0.1400,0.0900,udrykning
1270.4560,1.0600,-0.0800,-0.0200,udrykning
1270.4660,1.0900,-0.1200,-0.1000,udrykning
1270.4760,1.0700,-0.1000,-0.0500,udrykning
1270.4860,1.0700,-0.0600,-0.1000,udrykning
1270.4960,1.0400,-0.1100,-0.0200,udrykning
1270.5060,1.0600,-0.0900,0.0200,udrykning
1270.5160,1.0700,-0.1100,-0.0400,udrykning
1270.5260,1.0100,-0.0700,-0.2500,udrykning
1270.5360,1.0300,-0.1000,-0.1000,udrykning
1270.5460,1.0100,-0.1600,-0.1800,udrykning
1270.5560,1.0200,-0.1100,-0.2000,udrykning
1270.5660,1.0200,-0.1200,0.0000,udrykning
1270.5760,1.0400,-0.1100,-0.0900,udrykning
1270.5860,1.0000,-0.1000,0.0700,udrykning
1270.5960,1.0200,-0.0800,-0.1600,udrykning
1270.6060,1.0500,-0.0700,-0.1800,udrykning
1270.6160,0.9500,-0.0900,-0.1000,udrykning
1270.6260,0.9600,-0.0600,-0.1100,udrykning
1270.6360,0.9400,-0.1000,-0.0800,udrykning
1270.6460,1.0000,-0.0800,-0.1200,udrykning
1270.6560,0.9600,-0.1100,-0.1200,udrykning
1270.6660,0.8800,-0.1100,-0.1000,udrykning
1270.6760,0.8500,-0.0800,-0.1200,udrykning
1270.6860,0.9100,-0.1400,-0.1400,udrykning
1270.6960,0.9200,-0.0800,-0.1400,udrykning
1270.7060,0.9300,-0.0500,-0.0800,udrykning
1270.7160,0.9800,-0.0900,-0.1300,udrykning
1270.7260,0.9900,-0.0600,-0.1000,udrykning
1270.7360,0.9500,-0.0700,-0.1400,udrykning
1270.7460,0.8900,-0.0500,-0.1400,udrykning
1270.7560,0.9200,-0.0900,-0.1200,udrykning
1270.7660,0.9400,-0.0800,-0.2100,udrykning
1270.7760,0.9900,-0.0500,-0.1400,udrykning
1270.7860,0.9100,-0.0900,-0.0500,udrykning
1270.7960,0.9100,-0.0700,-0.1300,udrykning
1270.8060,0.8700,-0.1300,-0.0500,udrykning
1270.8160,0.9000,-0.0500,-0.1600,udrykning
1270.8260,0.9100,-0.0600,-0.0900,udrykning
1270.8360,0.8600,-0.0700,-0.1200,udrykning
1270.8460,0.8800,-0.0500,-0.1400,udrykning
1270.8560,0.9200,-0.0700,-0.1400,udrykning
1270.8660,1.0000,-0.0800,-0.1900,udrykning
1270.8760,0.9700,-0.1200,-0.0900,udrykning
1270.8860,0.9500,0.0000,-0.0900,udrykning
1270.8960,0.8900,-0.0500,-0.0300,udrykning
1270.9060,0.9400,-0.0600,-0.1400,udrykning
1270.9160,0.9500,-0.0500,-0.1800,udrykning
1270.9260,0.9700,-0.0900,-0.1200,udrykning
1270.9360,0.9800,-0.0500,-0.1400,udrykning
1270.9460,0.9300,-0.1000,-0.0400,udrykning
1270.9560,0.9500,-0.0100,-0.0600,udrykning
1270.9660,0.9700,-0.0600,-0.0800,udrykning
1270.9760,1.0100,-0.0900,-0.1500,udrykning
1270.9860,1.0400,-0.0600,-0.1300,udrykning
1270.9960,1.0300,-0.0800,-0.0900,udrykning
