timestamp,accX,accY,accZ,label
1176.6180,0.9300,-0.0700,0.0800,udrykning
1176.6280,0.9500,-0.1000,0.0900,udrykning
1176.6380,0.9100,-0.1100,0.1100,udrykning
1176.6480,0.9300,-0.1200,0.0500,udrykning
1176.6580,0.9800,-0.1800,0.0500,udrykning
1176.6680,0.9400,-0.1200,0.0900,udrykning
1176.6780,1.0100,-0.1000,0.0800,udrykning
1176.6880,0.9700,-0.0600,0.0900,udrykning
1176.6980,0.9500,-0.0600,0.0800,udrykning
1176.7080,0.9900,-0.1100,0.0900,udrykning
1176.7180,0.9600,-0.0900,0.0700,udrykning
1176.7280,1.0000,-0.1600,0.0800,udrykning
1176.7380,0.9700,-0.1100,0.0600,udrykning
1176.7480,1.0000,-0.1300,0.0900,udrykning
1176.7580,0.9900,-0.1100,0.0900,udrykning
1176.7680,0.9800,-0.0900,0.0900,udrykning
1176.7780,1.0200,-0.0800,0.0900,udrykning
1176.7880,0.9600,-0.0500,0.0700,udrykning
1176.7980,1.0000,-0.1200,0.0900,udrykning
1176.8080,0.9600,-0.1100,0.0600,udrykning
1176.8180,1.0000,-0.1100,0.0500,udrykning
1176.8280,0.9800,-0.0700,0.0700,udrykning
1176.8380,0.9500,-0.0700,0.1100,udrykning
1176.8480,0.9800,-0.1000,0.1400,udrykning
1176.8580,0.9700,-0.0700,0.0900,udrykning
1176.8680,1.0200,-0.1000,0.0600,udrykning
1176.8780,0.9000,-0.1700,0.2200,udrykning
1176.8880,1.0300,-0.0900,-0.1000,udrykning
1176.8980,0.9700,0.0500,0.0700,udrykning
1176.9080,0.9600,-0.1200,0.1700,udrykning
1176.9180,0.9000,-0.0700,0.1100,udrykning
1176.9280,0.9700,-0.1900,0.1600,udrykning
1176.9380,0.7900,-0.1100,0.1600,udrykning
1176.9480,1.0500,-0.0400,-0.0100,udrykning
1176.9580,1.0400,0.0900,-0.0200,udrykning
1176.9680,0.9700,0.0500,0.0700,udrykning
1176.9780,0.9900,0.0400,0.0100,udrykning
1176.9880,1.0300,0.0400,-0.0700,udrykning
1176.9980,0.9400,-0.0500,0.1600,udrykning
1177.0080,0.9100,-0.0300,0.0700,udrykning
1177.0180,0.7900,-0.1200,0.2300,udrykning
1177.0280,0.9800,-0.0200,0.1400,udrykning
1177.0380,1.0700,0.0500,0.0200,udrykning
1177.0480,1.1200,0.4600,-0.8300,udrykning
1177.0580,1.0100,-0.0400,-0.0900,udrykning
1177.0680,0.9800,-0.0200,0.0800,udrykning
1177.0780,0.9900,-0.0200,-0.0100,udrykning
1177.0880,0.9300,-0.0100,0.2100,udrykning
1177.0980,1.0500,-0.0700,-0.4500,udrykning
1177.1080,1.0000,-0.0400,-0.0900,udrykning
1177.1180,1.0100,-0.0300,-0.0200,udrykning
1177.1280,1.0300,-0.0400,-0.0500,udrykning
1177.1380,1.0000,-0.0300,-0.0400,udrykning
1177.1480,1.0000,-0.0400,0.0400,udrykning
1177.1580,0.9600,-0.0400,-0.1000,udrykning
1177.1680,0.9600,-0.0400,0.2200,udrykning
1177.1780,0.9800,-0.0500,-0.0300,udrykning
1177.1880,0.9800,-0.0200,0.1300,udrykning
1177.1980,1.0500,-0.0600,-0.0700,udrykning
1177.2080,1.0300,-0.0300,-0.0900,udrykning
1177.2180,1.0200,-0.0300,0.0500,udrykning
1177.2280,0.9700,-0.0100,0.1000,udrykning
1177.2380,0.9900,0.0000,0.0500,udrykning
1177.2480,1.0100,-0.0200,-0.0200,udrykning
1177.2580,0.9900,-0.0100,-0.0700,udrykning
1177.2680,1.0200,-0.0200,-0.0300,udrykning
1177.2780,0.9800,0.0000,0.0400,udrykning
1177.2880,1.0200,0.0000,0.0200,udrykning
1177.2980,1.0000,0.0000,0.0400,udrykning
1177.3080,1.0200,0.0000,0.0100,udrykning
1177.3180,1.0398,-0.0099,-0.0198,udrykning
1177.3280,1.0008,0.0096,0.0094,udrykning
1177.3380,1.0000,0.0000,0.0000,udrykning
1177.3480,0.9700,0.0200,-0.0300,udrykning
1177.3580,1.0000,0.0000,-0.0100,udrykning
1177.3680,1.0000,0.0100,-0.0300,udrykning
1177.3780,1.0098,0.0198,-0.0202,udrykning
1177.3880,1.0200,0.0100,0.0000,udrykning
1177.3980,0.9900,0.0400,0.0000,udrykning
1177.4080,1.0200,0.0200,-0.0200,udrykning
1177.4180,0.9800,0.0200,0.0000,udrykning
1177.4280,0.9994,0.0103,-0.0194,udrykning
1177.4380,1.0000,0.0100,-0.0200,udrykning
1177.4480,0.9900,0.0200,0.0000,udrykning
1177.4580,1.0000,0.0200,-0.0200,udrykning
1177.4680,0.9600,0.0400,-0.0100,udrykning
1177.4780,0.9891,0.0109,-0.0003,udrykning
1177.4880,0.9900,0.0200,-0.0400,udrykning
1177.4980,0.9800,0.0300,-0.0100,udrykning
1177.5080,1.0000,0.0200,0.0000,udrykning
1177.5180,0.9991,0.0203,0.0000,udrykning
1177.5280,0.9700,0.0300,0.0000,udrykning
1177.5380,1.0096,0.0304,0.0000,udrykning
1177.5480,1.0000,0.0396,0.0000,udrykning
1177.5580,1.0000,0.0200,0.0000,udrykning
1177.5680,1.0000,0.0200,0.0000,udrykning
1177.5780,1.0000,0.0200,0.0000,udrykning
1177.5880,1.0298,0.0200,0.0196,udrykning
1177.5980,1.0200,0.0204,0.0004,udrykning
1177.6080,1.0209,0.0387,0.0204,udrykning
1177.6180,1.0388,0.0112,0.0300,udrykning
1177.6280,1.0100,0.0400,0.0300,udrykning
1177.6380,1.0400,0.0400,0.0304,udrykning
1177.6480,1.0396,0.0391,0.0396,udrykning
1177.6580,1.0308,0.0200,0.0300,udrykning
1177.6680,1.0492,0.0203,0.0303,udrykning
1177.6780,1.0212,0.0303,0.0400,udrykning
1177.6880,1.0596,0.0396,0.0408,udrykning
1177.6980,1.0487,0.0304,0.0600,udrykning
1177.7080,1.0205,0.0395,0.0597,udrykning
1177.7180,1.0387,0.0203,0.0507,udrykning
1177.7280,1.0010,0.0297,0.0697,udrykning
1177.7380,1.0296,0.0191,0.0604,udrykning
1177.7480,1.0200,0.0000,0.0700,udrykning
1177.7580,1.0200,0.0400,0.0600,udrykning
1177.7680,1.0200,0.0200,0.0800,udrykning
1177.7780,0.9900,0.0000,0.1100,udrykning
1177.7880,1.0000,0.0200,0.0700,udrykning
1177.7980,1.0100,0.0000,0.1000,udrykning
1177.8080,1.0000,0.0100,0.1200,udrykning
1177.8180,1.0000,0.0200,0.0600,udrykning
1177.8280,0.9900,0.0100,0.1000,udrykning
1177.8380,0.9700,0.0000,0.1200,udrykning
1177.8480,1.0000,-0.0100,0.0700,udrykning
1177.8580,0.9700,0.0000,0.1400,udrykning
1177.8680,0.9900,0.0100,0.1400,udrykning
1177.8780,1.0000,-0.0100,0.1100,udrykning
1177.8880,0.9800,-0.0100,0.1500,udrykning
1177.8980,1.0000,-0.0100,0.1200,udrykning
1177.9080,1.0100,-0.0100,0.0900,udrykning
1177.9180,0.9800,-0.0100,0.1300,udrykning
1177.9280,0.9800,0.0000,0.1000,udrykning
1177.9380,0.9600,0.0000,0.1400,udrykning
1177.9480,0.9900,0.0200,0.1400,udrykning
1177.9580,1.0200,-0.0300,0.1000,udrykning
1177.9680,1.0000,0.0100,0.1100,udrykning
1177.9780,1.0200,0.0000,0.1100,udrykning
1177.9880,0.9500,-0.0200,0.1300,udrykning
1177.9980,0.9600,0.0000,0.1100,udrykning
1178.0080,0.9600,0.0000,0.1500,udrykning
1178.0180,0.9500,0.0100,0.1400,udrykning
1178.0280,0.9900,-0.0200,0.1000,udrykning
1178.0380,0.9700,0.0000,0.1200,udrykning
1178.0480,0.9500,0.0100,0.1300,udrykning
1178.0580,0.9700,-0.0200,0.1200,udrykning
1178.0680,0.9300,-0.0100,0.1400,udrykning
1178.0780,0.9600,0.0000,0.1400,udrykning
1178.0880,0.9500,0.0100,0.1200,udrykning
1178.0980,0.9500,0.0200,0.1400,udrykning
1178.1080,1.0000,-0.0100,0.1100,udrykning
1178.1180,0.9600,0.0000,0.1400,udrykning
1178.1280,0.9700,0.0200,0.1600,udrykning
