timestamp,accX,accY,accZ,label
1363.6090,1.0000,-0.0900,0.0300,udrykning
1363.6190,0.9600,-0.0900,-0.0200,udrykning
1363.6290,0.9797,-0.0506,0.0588,udrykning
1363.6390,1.0500,-0.0300,0.0000,udrykning
1363.6490,1.0800,-0.0600,-0.0700,udrykning
1363.6590,1.0300,-0.0500,0.0200,udrykning
1363.6690,0.9600,-0.0500,0.0100,udrykning
1363.6790,0.9898,-0.0500,0.1291,udrykning
1363.6890,0.9918,-0.0493,0.1278,udrykning
1363.6990,1.0900,-0.0100,0.0100,udrykning
1363.7090,1.0584,-0.0620,-0.0208,udrykning
1363.7190,1.0200,-0.1077,-0.0404,udrykning
1363.7290,1.0200,-0.0500,-0.0500,udrykning
1363.7390,1.0395,-0.0678,0.1281,udrykning
1363.7490,1.0200,0.0200,0.0500,udrykning
1363.7590,1.0604,-0.0432,-0.0296,udrykning
1363.7690,1.0700,-0.1197,-0.0201,udrykning
1363.7790,1.0700,-0.0400,-0.0500,udrykning
1363.7890,1.0385,-0.0581,0.1366,udrykning
1363.7990,1.0000,-0.0100,0.0500,udrykning
1363.8090,1.0792,-0.0214,-0.1182,udrykning
1363.8190,1.0283,-0.1075,0.0005,udrykning
1363.8290,0.9600,-0.0100,0.0200,udrykning
1363.8390,1.0028,-0.0784,0.1148,udrykning
1363.8490,1.0700,-0.0400,-0.0100,udrykning
1363.8590,1.0869,-0.0612,-0.0986,udrykning
1363.8690,0.9593,-0.1074,-0.0385,udrykning
1363.8790,0.9400,-0.0400,0.0000,udrykning
1363.8890,1.0096,-0.0496,0.1544,udrykning
1363.8990,1.0000,-0.0400,0.0200,udrykning
1363.9090,0.9700,-0.0900,-0.0204,udrykning
1363.9190,0.9727,-0.0900,-0.0296,udrykning
1363.9290,1.0400,-0.0900,-0.0200,udrykning
1363.9390,0.9400,-0.0500,0.0200,udrykning
1363.9490,0.8900,-0.0400,-0.0100,udrykning
1363.9590,0.9500,-0.0800,-0.0300,udrykning
1363.9690,1.0000,-0.0700,-0.0200,udrykning
1363.9790,0.9700,-0.0700,0.0200,udrykning
1363.9890,0.9500,-0.0300,0.0400,udrykning
1363.9990,0.9600,-0.0800,-0.0100,udrykning
1364.0090,1.0100,-0.0700,-0.0200,udrykning
1364.0190,0.9700,-0.0700,0.0200,udrykning
1364.0290,0.9100,-0.0600,-0.0700,udrykning
1364.0390,0.9400,-0.0300,0.0500,udrykning
1364.0490,1.0000,-0.0700,-0.0300,udrykning
1364.0590,1.0300,-0.0700,0.0700,udrykning
1364.0690,1.0200,-0.0700,-0.0900,udrykning
1364.0790,1.0200,-0.0500,-0.0500,udrykning
1364.0890,0.9600,-0.0100,0.0800,udrykning
1364.0990,0.9300,-0.0400,0.0200,udrykning
1364.1090,0.9500,-0.0700,0.0700,udrykning
1364.1190,1.0400,-0.0900,-0.1100,udrykning
1364.1290,1.0400,-0.0700,0.0200,udrykning
1364.1390,0.9900,-0.0700,-0.0400,udrykning
1364.1490,0.9600,-0.0400,0.0200,udrykning
1364.1590,0.9900,-0.0400,0.0500,udrykning
1364.1690,1.0500,-0.0700,-0.0300,udrykning
1364.1790,0.9800,-0.0900,0.0100,udrykning
1364.1890,1.0100,-0.0600,-0.0300,udrykning
1364.1990,1.0400,-0.0700,0.0100,udrykning
1364.2090,1.0200,-0.0600,0.0000,udrykning
1364.2190,1.0000,-0.0700,-0.0200,udrykning
1364.2290,1.0000,-0.0400,-0.0200,udrykning
1364.2390,1.0400,-0.0400,-0.0200,udrykning
1364.2490,1.0100,-0.0900,0.0700,udrykning
1364.2590,0.9800,-0.0600,-0.0300,udrykning
1364.2690,1.0300,-0.0700,0.0800,udrykning
1364.2790,1.0600,-0.0900,0.0900,udrykning
1364.2890,1.0500,-0.0600,0.0000,udrykning
1364.2990,1.0000,-0.0800,0.0900,udrykning
1364.3090,1.0300,-0.0400,0.0000,udrykning
1364.3190,1.0700,-0.1000,0.0100,udrykning
1364.3290,1.0600,-0.0800,0.0400,udrykning
1364.3390,1.0300,-0.0600,0.0000,udrykning
1364.3490,1.0800,-0.0800,0.0000,udrykning
1364.3590,1.1000,-0.0800,0.0300,udrykning
1364.3690,1.0400,-0.0700,0.0200,udrykning
1364.3790,0.9300,-0.0700,0.0400,udrykning
1364.3890,1.0400,-0.0800,0.0400,udrykning
1364.3990,1.0400,-0.1200,0.0200,udrykning
1364.4090,1.0400,-0.0800,0.0000,udrykning
1364.4190,1.0100,-0.1000,0.0000,udrykning
1364.4290,1.0000,-0.0900,0.0500,udrykning
1364.4390,1.0000,-0.0900,0.0500,udrykning
1364.4490,0.9900,-0.0900,-0.0200,udrykning
1364.4590,1.0000,-0.0900,0.0000,udrykning
1364.4690,1.0100,-0.0900,0.0500,udrykning
1364.4790,0.9900,-0.1000,0.0200,udrykning
1364.4890,0.9500,-0.1000,-0.0100,udrykning
1364.4990,0.9400,-0.0900,-0.0100,udrykning
1364.5090,0.9800,-0.1200,-0.0100,udrykning
1364.5190,0.9800,-0.1000,0.0600,udrykning
1364.5290,0.9100,-0.0500,0.0500,udrykning
1364.5390,0.9200,-0.1000,0.0400,udrykning
1364.5490,0.9500,-0.1200,0.0500,udrykning
1364.5590,0.9600,-0.1200,-0.0500,udrykning
1364.5690,0.9400,-0.1300,-0.0200,udrykning
1364.5790,0.8500,-0.0700,0.0700,udrykning
1364.5890,0.8800,-0.0400,0.0200,udrykning
1364.5990,0.8800,-0.1400,0.1000,udrykning
1364.6090,0.9600,-0.1100,-0.0200,udrykning
1364.6190,0.9700,-0.1000,0.0000,udrykning
1364.6290,0.9300,-0.1300,0.0600,udrykning
1364.6390,0.8700,-0.0800,-0.0200,udrykning
1364.6490,0.8700,-0.1000,0.0300,udrykning
1364.6590,0.9500,-0.0800,0.0400,udrykning
1364.6690,0.9400,-0.0900,0.0400,udrykning
1364.6790,0.9400,-0.1200,0.0500,udrykning
1364.6890,0.9700,-0.0700,0.0100,udrykning
1364.6990,1.0000,-0.1200,0.0400,udrykning
1364.7090,0.9700,-0.0500,0.0500,udrykning
1364.7190,0.8800,-0.0900,0.0600,udrykning
1364.7290,0.9500,-0.0900,0.0300,udrykning
1364.7390,1.0000,-0.0900,0.0400,udrykning
1364.7490,1.0100,-0.0900,0.0500,udrykning
1364.7590,1.0100,-0.0700,0.0400,udrykning
